metric_name,metric_value,origin_index 
frontier_per_origin_candidate_counts,1,60156
frontier_per_origin_candidate_counts,2,60161
frontier_per_origin_candidate_counts,2,60163
frontier_per_origin_candidate_counts,1,60165
frontier_per_origin_candidate_counts,1,60168
frontier_per_origin_candidate_counts,1,60169
frontier_per_origin_candidate_counts,2,60170
frontier_per_origin_candidate_counts,2,60175
frontier_per_origin_candidate_counts,2,60176
frontier_per_origin_candidate_counts,2,60177
frontier_per_origin_candidate_counts,1,6018
frontier_per_origin_candidate_counts,2,60183
frontier_per_origin_candidate_counts,2,60184
frontier_per_origin_candidate_counts,2,60185
frontier_per_origin_candidate_counts,1,60186
frontier_per_origin_candidate_counts,2,60189
frontier_per_origin_candidate_counts,2,60190
frontier_per_origin_candidate_counts,3,60192
frontier_per_origin_candidate_counts,3,60196
frontier_per_origin_candidate_counts,2,60197
frontier_per_origin_candidate_counts,1,60198
frontier_per_origin_candidate_counts,1,60200
frontier_per_origin_candidate_counts,2,60203
frontier_per_origin_candidate_counts,1,60204
frontier_per_origin_candidate_counts,2,60206
frontier_per_origin_candidate_counts,2,60209
frontier_per_origin_candidate_counts,1,60212
frontier_per_origin_candidate_counts,2,60213
frontier_per_origin_candidate_counts,2,60215
frontier_per_origin_candidate_counts,1,60216
frontier_per_origin_candidate_counts,1,60217
frontier_per_origin_candidate_counts,1,60218
frontier_per_origin_candidate_counts,2,60222
frontier_per_origin_candidate_counts,2,60226
frontier_per_origin_candidate_counts,2,60228
frontier_per_origin_candidate_counts,2,60229
frontier_per_origin_candidate_counts,2,60230
frontier_per_origin_candidate_counts,2,60233
frontier_per_origin_candidate_counts,2,60236
frontier_per_origin_candidate_counts,1,6024
frontier_per_origin_candidate_counts,2,60242
frontier_per_origin_candidate_counts,2,60244
frontier_per_origin_candidate_counts,2,60245
frontier_per_origin_candidate_counts,2,60246
frontier_per_origin_candidate_counts,2,60247
frontier_per_origin_candidate_counts,2,60248
frontier_per_origin_candidate_counts,3,60252
frontier_per_origin_candidate_counts,2,60256
frontier_per_origin_candidate_counts,2,60257
frontier_per_origin_candidate_counts,2,60260
frontier_per_origin_candidate_counts,2,60261
frontier_per_origin_candidate_counts,2,60262
frontier_per_origin_candidate_counts,3,60264
frontier_per_origin_candidate_counts,2,60265
frontier_per_origin_candidate_counts,2,60266
frontier_per_origin_candidate_counts,3,60268
frontier_per_origin_candidate_counts,1,60270
frontier_per_origin_candidate_counts,2,60273
frontier_per_origin_candidate_counts,1,60277
frontier_per_origin_candidate_counts,3,60283
frontier_per_origin_candidate_counts,2,60284
frontier_per_origin_candidate_counts,2,60286
frontier_per_origin_candidate_counts,2,60287
frontier_per_origin_candidate_counts,1,60289
frontier_per_origin_candidate_counts,2,60290
frontier_per_origin_candidate_counts,1,60291
frontier_per_origin_candidate_counts,2,60292
frontier_per_origin_candidate_counts,1,60296
frontier_per_origin_candidate_counts,1,60297
frontier_per_origin_candidate_counts,1,60303
frontier_per_origin_candidate_counts,3,60304
frontier_per_origin_candidate_counts,2,60305
frontier_per_origin_candidate_counts,2,60306
frontier_per_origin_candidate_counts,2,60307
frontier_per_origin_candidate_counts,2,60309
frontier_per_origin_candidate_counts,2,60310
frontier_per_origin_candidate_counts,2,60311
frontier_per_origin_candidate_counts,2,60312
frontier_per_origin_candidate_counts,2,60316
frontier_per_origin_candidate_counts,1,60320
frontier_per_origin_candidate_counts,2,60322
frontier_per_origin_candidate_counts,1,60328
frontier_per_origin_candidate_counts,2,60329
frontier_per_origin_candidate_counts,1,60330
frontier_per_origin_candidate_counts,2,60331
frontier_per_origin_candidate_counts,1,60333
frontier_per_origin_candidate_counts,2,60336
frontier_per_origin_candidate_counts,2,60337
frontier_per_origin_candidate_counts,2,60339
frontier_per_origin_candidate_counts,2,60340
frontier_per_origin_candidate_counts,2,60341
frontier_per_origin_candidate_counts,3,60342
frontier_per_origin_candidate_counts,2,60347
frontier_per_origin_candidate_counts,2,60349
frontier_per_origin_candidate_counts,2,60350
frontier_per_origin_candidate_counts,2,60351
frontier_per_origin_candidate_counts,2,60353
frontier_per_origin_candidate_counts,1,60355
frontier_per_origin_candidate_counts,2,60356
frontier_per_origin_candidate_counts,2,60360
frontier_per_origin_candidate_counts,2,60363
frontier_per_origin_candidate_counts,2,60364
frontier_per_origin_candidate_counts,2,60365
frontier_per_origin_candidate_counts,2,60366
frontier_per_origin_candidate_counts,2,60367
frontier_per_origin_candidate_counts,2,6037
frontier_per_origin_candidate_counts,3,60370
frontier_per_origin_candidate_counts,2,60373
frontier_per_origin_candidate_counts,2,60374
frontier_per_origin_candidate_counts,2,60375
frontier_per_origin_candidate_counts,2,60376
frontier_per_origin_candidate_counts,2,60379
frontier_per_origin_candidate_counts,1,60380
frontier_per_origin_candidate_counts,2,60382
frontier_per_origin_candidate_counts,1,60383
frontier_per_origin_candidate_counts,2,60385
frontier_per_origin_candidate_counts,1,60386
frontier_per_origin_candidate_counts,1,60388
frontier_per_origin_candidate_counts,2,60389
frontier_per_origin_candidate_counts,2,60392
frontier_per_origin_candidate_counts,2,60399
frontier_per_origin_candidate_counts,2,60400
frontier_per_origin_candidate_counts,2,60401
frontier_per_origin_candidate_counts,2,60402
frontier_per_origin_candidate_counts,2,60406
frontier_per_origin_candidate_counts,2,60410
frontier_per_origin_candidate_counts,1,60411
frontier_per_origin_candidate_counts,1,60412
frontier_per_origin_candidate_counts,2,60415
frontier_per_origin_candidate_counts,2,60416
frontier_per_origin_candidate_counts,2,60417
frontier_per_origin_candidate_counts,2,60419
frontier_per_origin_candidate_counts,2,60420
frontier_per_origin_candidate_counts,2,60421
frontier_per_origin_candidate_counts,2,60423
frontier_per_origin_candidate_counts,3,60424
frontier_per_origin_candidate_counts,2,60425
frontier_per_origin_candidate_counts,2,60427
frontier_per_origin_candidate_counts,1,60428
frontier_per_origin_candidate_counts,2,60431
frontier_per_origin_candidate_counts,5,60432
frontier_per_origin_candidate_counts,1,60435
frontier_per_origin_candidate_counts,2,60436
frontier_per_origin_candidate_counts,1,60437
frontier_per_origin_candidate_counts,2,60440
frontier_per_origin_candidate_counts,2,60444
frontier_per_origin_candidate_counts,2,60445
frontier_per_origin_candidate_counts,1,60447
frontier_per_origin_candidate_counts,2,60448
frontier_per_origin_candidate_counts,3,60454
frontier_per_origin_candidate_counts,2,60455
frontier_per_origin_candidate_counts,1,60458
frontier_per_origin_candidate_counts,2,60459
frontier_per_origin_candidate_counts,1,60460
frontier_per_origin_candidate_counts,4,60463
frontier_per_origin_candidate_counts,1,60464
frontier_per_origin_candidate_counts,2,60466
frontier_per_origin_candidate_counts,4,60467
frontier_per_origin_candidate_counts,1,60468
frontier_per_origin_candidate_counts,2,60473
frontier_per_origin_candidate_counts,1,60474
frontier_per_origin_candidate_counts,4,60476
frontier_per_origin_candidate_counts,2,60479
frontier_per_origin_candidate_counts,2,60481
frontier_per_origin_candidate_counts,2,60482
frontier_per_origin_candidate_counts,2,60484
frontier_per_origin_candidate_counts,2,60485
frontier_per_origin_candidate_counts,1,60487
frontier_per_origin_candidate_counts,1,6049
frontier_per_origin_candidate_counts,2,60492
frontier_per_origin_candidate_counts,2,60493
frontier_per_origin_candidate_counts,1,60498
frontier_per_origin_candidate_counts,2,6050
frontier_per_origin_candidate_counts,1,60502
frontier_per_origin_candidate_counts,1,60503
frontier_per_origin_candidate_counts,2,60504
frontier_per_origin_candidate_counts,2,60507
frontier_per_origin_candidate_counts,2,60508
frontier_per_origin_candidate_counts,1,60510
frontier_per_origin_candidate_counts,2,60512
frontier_per_origin_candidate_counts,1,60513
frontier_per_origin_candidate_counts,1,60517
frontier_per_origin_candidate_counts,2,60519
frontier_per_origin_candidate_counts,2,60521
frontier_per_origin_candidate_counts,2,60527
frontier_per_origin_candidate_counts,2,60529
frontier_per_origin_candidate_counts,2,60531
frontier_per_origin_candidate_counts,1,60532
frontier_per_origin_candidate_counts,2,60540
frontier_per_origin_candidate_counts,2,60543
frontier_per_origin_candidate_counts,1,60545
frontier_per_origin_candidate_counts,2,60546
frontier_per_origin_candidate_counts,2,60547
frontier_per_origin_candidate_counts,2,60549
frontier_per_origin_candidate_counts,2,60550
frontier_per_origin_candidate_counts,2,60552
frontier_per_origin_candidate_counts,2,60553
frontier_per_origin_candidate_counts,2,60554
frontier_per_origin_candidate_counts,2,60556
frontier_per_origin_candidate_counts,1,60558
frontier_per_origin_candidate_counts,2,60559
frontier_per_origin_candidate_counts,2,60561
frontier_per_origin_candidate_counts,2,60562
frontier_per_origin_candidate_counts,2,60563
frontier_per_origin_candidate_counts,1,60564
frontier_per_origin_candidate_counts,2,60565
frontier_per_origin_candidate_counts,1,60568
frontier_per_origin_candidate_counts,2,60570
frontier_per_origin_candidate_counts,2,60571
frontier_per_origin_candidate_counts,1,60573
frontier_per_origin_candidate_counts,2,60587
frontier_per_origin_candidate_counts,1,60589
frontier_per_origin_candidate_counts,1,60590
frontier_per_origin_candidate_counts,1,60591
frontier_per_origin_candidate_counts,2,60594
frontier_per_origin_candidate_counts,2,60597
frontier_per_origin_candidate_counts,2,60601
frontier_per_origin_candidate_counts,1,60602
frontier_per_origin_candidate_counts,1,60603
frontier_per_origin_candidate_counts,2,60604
frontier_per_origin_candidate_counts,1,60606
frontier_per_origin_candidate_counts,2,60607
frontier_per_origin_candidate_counts,2,60608
frontier_per_origin_candidate_counts,2,60609
frontier_per_origin_candidate_counts,1,60614
frontier_per_origin_candidate_counts,3,60617
frontier_per_origin_candidate_counts,2,60618
frontier_per_origin_candidate_counts,1,60620
frontier_per_origin_candidate_counts,1,60623
frontier_per_origin_candidate_counts,2,60624
frontier_per_origin_candidate_counts,2,60626
frontier_per_origin_candidate_counts,1,60627
frontier_per_origin_candidate_counts,2,60630
frontier_per_origin_candidate_counts,1,60631
frontier_per_origin_candidate_counts,2,60634
frontier_per_origin_candidate_counts,2,60636
frontier_per_origin_candidate_counts,2,60637
frontier_per_origin_candidate_counts,2,60639
frontier_per_origin_candidate_counts,2,60640
frontier_per_origin_candidate_counts,2,60641
frontier_per_origin_candidate_counts,2,60643
frontier_per_origin_candidate_counts,2,60645
frontier_per_origin_candidate_counts,2,60646
frontier_per_origin_candidate_counts,2,60647
frontier_per_origin_candidate_counts,2,60649
frontier_per_origin_candidate_counts,1,6065
frontier_per_origin_candidate_counts,2,60652
frontier_per_origin_candidate_counts,1,60657
frontier_per_origin_candidate_counts,2,60658
frontier_per_origin_candidate_counts,1,6066
frontier_per_origin_candidate_counts,2,60660
frontier_per_origin_candidate_counts,1,60663
frontier_per_origin_candidate_counts,2,60664
frontier_per_origin_candidate_counts,2,60666
frontier_per_origin_candidate_counts,2,60668
frontier_per_origin_candidate_counts,1,60669
frontier_per_origin_candidate_counts,2,6067
frontier_per_origin_candidate_counts,2,60671
frontier_per_origin_candidate_counts,3,60674
frontier_per_origin_candidate_counts,2,60676
frontier_per_origin_candidate_counts,2,60677
frontier_per_origin_candidate_counts,1,60679
frontier_per_origin_candidate_counts,2,60680
frontier_per_origin_candidate_counts,2,60684
frontier_per_origin_candidate_counts,2,60685
frontier_per_origin_candidate_counts,1,60686
frontier_per_origin_candidate_counts,2,60689
frontier_per_origin_candidate_counts,3,60690
frontier_per_origin_candidate_counts,1,60691
frontier_per_origin_candidate_counts,2,60692
frontier_per_origin_candidate_counts,2,60693
frontier_per_origin_candidate_counts,1,60695
frontier_per_origin_candidate_counts,2,60697
frontier_per_origin_candidate_counts,2,60700
frontier_per_origin_candidate_counts,2,60701
frontier_per_origin_candidate_counts,2,60702
frontier_per_origin_candidate_counts,2,60704
frontier_per_origin_candidate_counts,2,60705
frontier_per_origin_candidate_counts,2,60709
frontier_per_origin_candidate_counts,2,60710
frontier_per_origin_candidate_counts,2,60712
frontier_per_origin_candidate_counts,2,60713
frontier_per_origin_candidate_counts,3,60714
frontier_per_origin_candidate_counts,2,60716
frontier_per_origin_candidate_counts,1,60717
frontier_per_origin_candidate_counts,2,60721
frontier_per_origin_candidate_counts,3,60723
frontier_per_origin_candidate_counts,1,60724
frontier_per_origin_candidate_counts,3,60725
frontier_per_origin_candidate_counts,1,60727
frontier_per_origin_candidate_counts,2,6073
frontier_per_origin_candidate_counts,2,60734
frontier_per_origin_candidate_counts,3,60737
